epoch,train_loss,val_loss,train_prec1,val_prec1,train_prec5,val_prec5,best_val_epoch,best_prec1_val,best_test_epoch,best_prec1_test
101,"tensor(0.5621, device='cuda:0')","tensor(0.6670, device='cuda:0')","tensor(81.4580, device='cuda:0')","tensor(78.2000, device='cuda:0')","tensor(99.0880, device='cuda:0')","tensor(98.6900, device='cuda:0')",99,"tensor(79.1300, device='cuda:0')",0,0.0
102,"tensor(0.5721, device='cuda:0')","tensor(0.8011, device='cuda:0')","tensor(80.9700, device='cuda:0')","tensor(73.6200, device='cuda:0')","tensor(99.0520, device='cuda:0')","tensor(97.7400, device='cuda:0')",99,"tensor(79.1300, device='cuda:0')",0,0.0
103,"tensor(0.5657, device='cuda:0')","tensor(0.6386, device='cuda:0')","tensor(81.1940, device='cuda:0')","tensor(78.8200, device='cuda:0')","tensor(98.9940, device='cuda:0')","tensor(98.8300, device='cuda:0')",99,"tensor(79.1300, device='cuda:0')",0,0.0
104,"tensor(0.5682, device='cuda:0')","tensor(0.6511, device='cuda:0')","tensor(81.1100, device='cuda:0')","tensor(78.3400, device='cuda:0')","tensor(99.1200, device='cuda:0')","tensor(98.5200, device='cuda:0')",99,"tensor(79.1300, device='cuda:0')",0,0.0
105,"tensor(0.5633, device='cuda:0')","tensor(0.6658, device='cuda:0')","tensor(81.3960, device='cuda:0')","tensor(78.1600, device='cuda:0')","tensor(99.0500, device='cuda:0')","tensor(98.3500, device='cuda:0')",99,"tensor(79.1300, device='cuda:0')",0,0.0
106,"tensor(0.5595, device='cuda:0')","tensor(0.6551, device='cuda:0')","tensor(81.4900, device='cuda:0')","tensor(78.3000, device='cuda:0')","tensor(98.9920, device='cuda:0')","tensor(98.7200, device='cuda:0')",99,"tensor(79.1300, device='cuda:0')",0,0.0
107,"tensor(0.5595, device='cuda:0')","tensor(0.6243, device='cuda:0')","tensor(81.4300, device='cuda:0')","tensor(79.6900, device='cuda:0')","tensor(99.0500, device='cuda:0')","tensor(98.8600, device='cuda:0')",107,"tensor(79.6900, device='cuda:0')",0,0.0
108,"tensor(0.5566, device='cuda:0')","tensor(0.6563, device='cuda:0')","tensor(81.4740, device='cuda:0')","tensor(78.6500, device='cuda:0')","tensor(99.0580, device='cuda:0')","tensor(98.6000, device='cuda:0')",107,"tensor(79.6900, device='cuda:0')",0,0.0
109,"tensor(0.5555, device='cuda:0')","tensor(0.6721, device='cuda:0')","tensor(81.4300, device='cuda:0')","tensor(78.2200, device='cuda:0')","tensor(99.0680, device='cuda:0')","tensor(98.5200, device='cuda:0')",107,"tensor(79.6900, device='cuda:0')",0,0.0
110,"tensor(0.5609, device='cuda:0')","tensor(0.6894, device='cuda:0')","tensor(81.4440, device='cuda:0')","tensor(76.7600, device='cuda:0')","tensor(99.0400, device='cuda:0')","tensor(98.5900, device='cuda:0')",107,"tensor(79.6900, device='cuda:0')",0,0.0
111,"tensor(0.5540, device='cuda:0')","tensor(0.6456, device='cuda:0')","tensor(81.6740, device='cuda:0')","tensor(78.5400, device='cuda:0')","tensor(99.0800, device='cuda:0')","tensor(98.5900, device='cuda:0')",107,"tensor(79.6900, device='cuda:0')",0,0.0
112,"tensor(0.5550, device='cuda:0')","tensor(0.6161, device='cuda:0')","tensor(81.4320, device='cuda:0')","tensor(79.3400, device='cuda:0')","tensor(99.1140, device='cuda:0')","tensor(98.8900, device='cuda:0')",107,"tensor(79.6900, device='cuda:0')",0,0.0
113,"tensor(0.5549, device='cuda:0')","tensor(0.6779, device='cuda:0')","tensor(81.4320, device='cuda:0')","tensor(77.5700, device='cuda:0')","tensor(99.1440, device='cuda:0')","tensor(98.4600, device='cuda:0')",107,"tensor(79.6900, device='cuda:0')",0,0.0
114,"tensor(0.5518, device='cuda:0')","tensor(0.6579, device='cuda:0')","tensor(81.6640, device='cuda:0')","tensor(78.5700, device='cuda:0')","tensor(99.1500, device='cuda:0')","tensor(98.6000, device='cuda:0')",107,"tensor(79.6900, device='cuda:0')",0,0.0
115,"tensor(0.5496, device='cuda:0')","tensor(0.6579, device='cuda:0')","tensor(81.6580, device='cuda:0')","tensor(78.7800, device='cuda:0')","tensor(99.1580, device='cuda:0')","tensor(98.4400, device='cuda:0')",107,"tensor(79.6900, device='cuda:0')",0,0.0
116,"tensor(0.5574, device='cuda:0')","tensor(0.6256, device='cuda:0')","tensor(81.6120, device='cuda:0')","tensor(79.2900, device='cuda:0')","tensor(99.0340, device='cuda:0')","tensor(98.8700, device='cuda:0')",107,"tensor(79.6900, device='cuda:0')",0,0.0
117,"tensor(0.5540, device='cuda:0')","tensor(0.6278, device='cuda:0')","tensor(81.5740, device='cuda:0')","tensor(79.3400, device='cuda:0')","tensor(99.0760, device='cuda:0')","tensor(98.6900, device='cuda:0')",107,"tensor(79.6900, device='cuda:0')",0,0.0
118,"tensor(0.5515, device='cuda:0')","tensor(0.6992, device='cuda:0')","tensor(81.8220, device='cuda:0')","tensor(77.1600, device='cuda:0')","tensor(99.0660, device='cuda:0')","tensor(98.5600, device='cuda:0')",107,"tensor(79.6900, device='cuda:0')",0,0.0
119,"tensor(0.5505, device='cuda:0')","tensor(0.6886, device='cuda:0')","tensor(81.9780, device='cuda:0')","tensor(77.4600, device='cuda:0')","tensor(99.0600, device='cuda:0')","tensor(98.4400, device='cuda:0')",107,"tensor(79.6900, device='cuda:0')",0,0.0
120,"tensor(0.5501, device='cuda:0')","tensor(0.6127, device='cuda:0')","tensor(81.9600, device='cuda:0')","tensor(80.1300, device='cuda:0')","tensor(99.0920, device='cuda:0')","tensor(98.6800, device='cuda:0')",120,"tensor(80.1300, device='cuda:0')",0,0.0
121,"tensor(0.5467, device='cuda:0')","tensor(0.6040, device='cuda:0')","tensor(81.9800, device='cuda:0')","tensor(79.9100, device='cuda:0')","tensor(99.1380, device='cuda:0')","tensor(98.8600, device='cuda:0')",120,"tensor(80.1300, device='cuda:0')",0,0.0
122,"tensor(0.5467, device='cuda:0')","tensor(0.6292, device='cuda:0')","tensor(81.8160, device='cuda:0')","tensor(79.1600, device='cuda:0')","tensor(99.1040, device='cuda:0')","tensor(98.9500, device='cuda:0')",120,"tensor(80.1300, device='cuda:0')",0,0.0
123,"tensor(0.5464, device='cuda:0')","tensor(0.5970, device='cuda:0')","tensor(82.0740, device='cuda:0')","tensor(80.3200, device='cuda:0')","tensor(99.1040, device='cuda:0')","tensor(98.9400, device='cuda:0')",123,"tensor(80.3200, device='cuda:0')",0,0.0
124,"tensor(0.5454, device='cuda:0')","tensor(0.6745, device='cuda:0')","tensor(81.9040, device='cuda:0')","tensor(77.9100, device='cuda:0')","tensor(99.1620, device='cuda:0')","tensor(98.6700, device='cuda:0')",123,"tensor(80.3200, device='cuda:0')",0,0.0
125,"tensor(0.5481, device='cuda:0')","tensor(0.7188, device='cuda:0')","tensor(81.8580, device='cuda:0')","tensor(76.1500, device='cuda:0')","tensor(99.0940, device='cuda:0')","tensor(98.4900, device='cuda:0')",123,"tensor(80.3200, device='cuda:0')",0,0.0
126,"tensor(0.5487, device='cuda:0')","tensor(0.7615, device='cuda:0')","tensor(81.7220, device='cuda:0')","tensor(75.1200, device='cuda:0')","tensor(99.0880, device='cuda:0')","tensor(98.5100, device='cuda:0')",123,"tensor(80.3200, device='cuda:0')",0,0.0
127,"tensor(0.5448, device='cuda:0')","tensor(0.6654, device='cuda:0')","tensor(81.9640, device='cuda:0')","tensor(78.4700, device='cuda:0')","tensor(99.1040, device='cuda:0')","tensor(98.4200, device='cuda:0')",123,"tensor(80.3200, device='cuda:0')",0,0.0
128,"tensor(0.5440, device='cuda:0')","tensor(0.6102, device='cuda:0')","tensor(81.9220, device='cuda:0')","tensor(79.8400, device='cuda:0')","tensor(99.1680, device='cuda:0')","tensor(98.8000, device='cuda:0')",123,"tensor(80.3200, device='cuda:0')",0,0.0
129,"tensor(0.5399, device='cuda:0')","tensor(0.6539, device='cuda:0')","tensor(81.9980, device='cuda:0')","tensor(78.3000, device='cuda:0')","tensor(99.1660, device='cuda:0')","tensor(98.8200, device='cuda:0')",123,"tensor(80.3200, device='cuda:0')",0,0.0
130,"tensor(0.5453, device='cuda:0')","tensor(0.7277, device='cuda:0')","tensor(81.8940, device='cuda:0')","tensor(76.2200, device='cuda:0')","tensor(99.1240, device='cuda:0')","tensor(97.8800, device='cuda:0')",123,"tensor(80.3200, device='cuda:0')",0,0.0
131,"tensor(0.5483, device='cuda:0')","tensor(0.6930, device='cuda:0')","tensor(82.0400, device='cuda:0')","tensor(76.8800, device='cuda:0')","tensor(99.1500, device='cuda:0')","tensor(98.4400, device='cuda:0')",123,"tensor(80.3200, device='cuda:0')",0,0.0
132,"tensor(0.5466, device='cuda:0')","tensor(0.7084, device='cuda:0')","tensor(81.8140, device='cuda:0')","tensor(77.0700, device='cuda:0')","tensor(99.1160, device='cuda:0')","tensor(98.3400, device='cuda:0')",123,"tensor(80.3200, device='cuda:0')",0,0.0
133,"tensor(0.5461, device='cuda:0')","tensor(0.6351, device='cuda:0')","tensor(81.9740, device='cuda:0')","tensor(78.7700, device='cuda:0')","tensor(99.0800, device='cuda:0')","tensor(98.6500, device='cuda:0')",123,"tensor(80.3200, device='cuda:0')",0,0.0
134,"tensor(0.5402, device='cuda:0')","tensor(0.6057, device='cuda:0')","tensor(82.0080, device='cuda:0')","tensor(79.8200, device='cuda:0')","tensor(99.1160, device='cuda:0')","tensor(98.6500, device='cuda:0')",123,"tensor(80.3200, device='cuda:0')",0,0.0
135,"tensor(0.5389, device='cuda:0')","tensor(0.5945, device='cuda:0')","tensor(82.1100, device='cuda:0')","tensor(80.4300, device='cuda:0')","tensor(99.0880, device='cuda:0')","tensor(98.8900, device='cuda:0')",135,"tensor(80.4300, device='cuda:0')",0,0.0
136,"tensor(0.5426, device='cuda:0')","tensor(0.6318, device='cuda:0')","tensor(82.0040, device='cuda:0')","tensor(79.2200, device='cuda:0')","tensor(99.1160, device='cuda:0')","tensor(98.7300, device='cuda:0')",135,"tensor(80.4300, device='cuda:0')",0,0.0
137,"tensor(0.5401, device='cuda:0')","tensor(0.6055, device='cuda:0')","tensor(81.8560, device='cuda:0')","tensor(80.1500, device='cuda:0')","tensor(99.1740, device='cuda:0')","tensor(98.8800, device='cuda:0')",135,"tensor(80.4300, device='cuda:0')",0,0.0
138,"tensor(0.5440, device='cuda:0')","tensor(0.6120, device='cuda:0')","tensor(81.9200, device='cuda:0')","tensor(79.9700, device='cuda:0')","tensor(99.1180, device='cuda:0')","tensor(98.9700, device='cuda:0')",135,"tensor(80.4300, device='cuda:0')",0,0.0
139,"tensor(0.5391, device='cuda:0')","tensor(0.6119, device='cuda:0')","tensor(81.9960, device='cuda:0')","tensor(79.7400, device='cuda:0')","tensor(99.1400, device='cuda:0')","tensor(98.8700, device='cuda:0')",135,"tensor(80.4300, device='cuda:0')",0,0.0
140,"tensor(0.5349, device='cuda:0')","tensor(0.6072, device='cuda:0')","tensor(82.2540, device='cuda:0')","tensor(79.5500, device='cuda:0')","tensor(99.1440, device='cuda:0')","tensor(98.8200, device='cuda:0')",135,"tensor(80.4300, device='cuda:0')",0,0.0
141,"tensor(0.5401, device='cuda:0')","tensor(0.6287, device='cuda:0')","tensor(81.9460, device='cuda:0')","tensor(79.5500, device='cuda:0')","tensor(99.1400, device='cuda:0')","tensor(98.6600, device='cuda:0')",135,"tensor(80.4300, device='cuda:0')",0,0.0
142,"tensor(0.5359, device='cuda:0')","tensor(0.7032, device='cuda:0')","tensor(82.2020, device='cuda:0')","tensor(77.0700, device='cuda:0')","tensor(99.1700, device='cuda:0')","tensor(98.6300, device='cuda:0')",135,"tensor(80.4300, device='cuda:0')",0,0.0
143,"tensor(0.5342, device='cuda:0')","tensor(0.6172, device='cuda:0')","tensor(82.2420, device='cuda:0')","tensor(80.2500, device='cuda:0')","tensor(99.0780, device='cuda:0')","tensor(98.8100, device='cuda:0')",135,"tensor(80.4300, device='cuda:0')",0,0.0
144,"tensor(0.5332, device='cuda:0')","tensor(0.6230, device='cuda:0')","tensor(82.1800, device='cuda:0')","tensor(79.7800, device='cuda:0')","tensor(99.1260, device='cuda:0')","tensor(98.9500, device='cuda:0')",135,"tensor(80.4300, device='cuda:0')",0,0.0
145,"tensor(0.5375, device='cuda:0')","tensor(0.6286, device='cuda:0')","tensor(82.0660, device='cuda:0')","tensor(79.5000, device='cuda:0')","tensor(99.1600, device='cuda:0')","tensor(98.9100, device='cuda:0')",135,"tensor(80.4300, device='cuda:0')",0,0.0
146,"tensor(0.5379, device='cuda:0')","tensor(0.6271, device='cuda:0')","tensor(82.1340, device='cuda:0')","tensor(79.0800, device='cuda:0')","tensor(99.1360, device='cuda:0')","tensor(98.7800, device='cuda:0')",135,"tensor(80.4300, device='cuda:0')",0,0.0
147,"tensor(0.5308, device='cuda:0')","tensor(0.6149, device='cuda:0')","tensor(82.2800, device='cuda:0')","tensor(79.8900, device='cuda:0')","tensor(99.1880, device='cuda:0')","tensor(98.9100, device='cuda:0')",135,"tensor(80.4300, device='cuda:0')",0,0.0
148,"tensor(0.5363, device='cuda:0')","tensor(0.6302, device='cuda:0')","tensor(82.1860, device='cuda:0')","tensor(79.3600, device='cuda:0')","tensor(99.1220, device='cuda:0')","tensor(98.8500, device='cuda:0')",135,"tensor(80.4300, device='cuda:0')",0,0.0
149,"tensor(0.5335, device='cuda:0')","tensor(0.6531, device='cuda:0')","tensor(82.2900, device='cuda:0')","tensor(78.4800, device='cuda:0')","tensor(99.1080, device='cuda:0')","tensor(98.6600, device='cuda:0')",135,"tensor(80.4300, device='cuda:0')",0,0.0
150,"tensor(0.5321, device='cuda:0')","tensor(0.6562, device='cuda:0')","tensor(82.1940, device='cuda:0')","tensor(78.7100, device='cuda:0')","tensor(99.1440, device='cuda:0')","tensor(98.7900, device='cuda:0')",135,"tensor(80.4300, device='cuda:0')",0,0.0
151,"tensor(0.5324, device='cuda:0')","tensor(0.5964, device='cuda:0')","tensor(82.4480, device='cuda:0')","tensor(80.5800, device='cuda:0')","tensor(99.1560, device='cuda:0')","tensor(99., device='cuda:0')",151,"tensor(80.5800, device='cuda:0')",0,0.0
152,"tensor(0.5307, device='cuda:0')","tensor(0.6074, device='cuda:0')","tensor(82.4220, device='cuda:0')","tensor(80.3900, device='cuda:0')","tensor(99.1600, device='cuda:0')","tensor(98.7300, device='cuda:0')",151,"tensor(80.5800, device='cuda:0')",0,0.0
153,"tensor(0.5344, device='cuda:0')","tensor(0.6760, device='cuda:0')","tensor(82.3100, device='cuda:0')","tensor(77.7500, device='cuda:0')","tensor(99.0960, device='cuda:0')","tensor(98.5800, device='cuda:0')",151,"tensor(80.5800, device='cuda:0')",0,0.0
154,"tensor(0.5345, device='cuda:0')","tensor(0.6103, device='cuda:0')","tensor(82.3680, device='cuda:0')","tensor(79.7800, device='cuda:0')","tensor(99.1260, device='cuda:0')","tensor(98.7700, device='cuda:0')",151,"tensor(80.5800, device='cuda:0')",0,0.0
155,"tensor(0.5327, device='cuda:0')","tensor(0.6150, device='cuda:0')","tensor(82.3160, device='cuda:0')","tensor(80.4100, device='cuda:0')","tensor(99.1100, device='cuda:0')","tensor(98.8700, device='cuda:0')",151,"tensor(80.5800, device='cuda:0')",0,0.0
156,"tensor(0.5247, device='cuda:0')","tensor(0.6726, device='cuda:0')","tensor(82.5660, device='cuda:0')","tensor(78.2000, device='cuda:0')","tensor(99.1800, device='cuda:0')","tensor(98.1700, device='cuda:0')",151,"tensor(80.5800, device='cuda:0')",0,0.0
157,"tensor(0.5331, device='cuda:0')","tensor(0.6005, device='cuda:0')","tensor(82.3480, device='cuda:0')","tensor(79.9800, device='cuda:0')","tensor(99.1720, device='cuda:0')","tensor(98.9600, device='cuda:0')",151,"tensor(80.5800, device='cuda:0')",0,0.0
158,"tensor(0.5257, device='cuda:0')","tensor(0.5814, device='cuda:0')","tensor(82.4120, device='cuda:0')","tensor(80.7400, device='cuda:0')","tensor(99.2120, device='cuda:0')","tensor(99., device='cuda:0')",158,"tensor(80.7400, device='cuda:0')",0,0.0
159,"tensor(0.5346, device='cuda:0')","tensor(0.6377, device='cuda:0')","tensor(82.3080, device='cuda:0')","tensor(79.3300, device='cuda:0')","tensor(99.1780, device='cuda:0')","tensor(98.8500, device='cuda:0')",158,"tensor(80.7400, device='cuda:0')",0,0.0
160,"tensor(0.5297, device='cuda:0')","tensor(0.6075, device='cuda:0')","tensor(82.5800, device='cuda:0')","tensor(79.9200, device='cuda:0')","tensor(99.1600, device='cuda:0')","tensor(98.9100, device='cuda:0')",158,"tensor(80.7400, device='cuda:0')",0,0.0
161,"tensor(0.5286, device='cuda:0')","tensor(0.6218, device='cuda:0')","tensor(82.3420, device='cuda:0')","tensor(79.6000, device='cuda:0')","tensor(99.1700, device='cuda:0')","tensor(98.7700, device='cuda:0')",158,"tensor(80.7400, device='cuda:0')",0,0.0
162,"tensor(0.5303, device='cuda:0')","tensor(0.6855, device='cuda:0')","tensor(82.4040, device='cuda:0')","tensor(78.6300, device='cuda:0')","tensor(99.1460, device='cuda:0')","tensor(97.9300, device='cuda:0')",158,"tensor(80.7400, device='cuda:0')",0,0.0
163,"tensor(0.5319, device='cuda:0')","tensor(0.5658, device='cuda:0')","tensor(82.3360, device='cuda:0')","tensor(81.3800, device='cuda:0')","tensor(99.1680, device='cuda:0')","tensor(99.0400, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
164,"tensor(0.5285, device='cuda:0')","tensor(0.6642, device='cuda:0')","tensor(82.3860, device='cuda:0')","tensor(78.4200, device='cuda:0')","tensor(99.2200, device='cuda:0')","tensor(98.7000, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
165,"tensor(0.5245, device='cuda:0')","tensor(0.5893, device='cuda:0')","tensor(82.7180, device='cuda:0')","tensor(80.7600, device='cuda:0')","tensor(99.1820, device='cuda:0')","tensor(98.9600, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
166,"tensor(0.5283, device='cuda:0')","tensor(0.5901, device='cuda:0')","tensor(82.3480, device='cuda:0')","tensor(80.6400, device='cuda:0')","tensor(99.1200, device='cuda:0')","tensor(99., device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
167,"tensor(0.5248, device='cuda:0')","tensor(0.6026, device='cuda:0')","tensor(82.5560, device='cuda:0')","tensor(80.0200, device='cuda:0')","tensor(99.2080, device='cuda:0')","tensor(98.8500, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
168,"tensor(0.5259, device='cuda:0')","tensor(0.6131, device='cuda:0')","tensor(82.4420, device='cuda:0')","tensor(79.6500, device='cuda:0')","tensor(99.2120, device='cuda:0')","tensor(98.9400, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
169,"tensor(0.5287, device='cuda:0')","tensor(0.6431, device='cuda:0')","tensor(82.4480, device='cuda:0')","tensor(79.1900, device='cuda:0')","tensor(99.1520, device='cuda:0')","tensor(98.7000, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
170,"tensor(0.5318, device='cuda:0')","tensor(0.6101, device='cuda:0')","tensor(82.5020, device='cuda:0')","tensor(79.8900, device='cuda:0')","tensor(99.1420, device='cuda:0')","tensor(98.6900, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
171,"tensor(0.5254, device='cuda:0')","tensor(0.5935, device='cuda:0')","tensor(82.6960, device='cuda:0')","tensor(80.7700, device='cuda:0')","tensor(99.2320, device='cuda:0')","tensor(98.8900, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
172,"tensor(0.5277, device='cuda:0')","tensor(0.5835, device='cuda:0')","tensor(82.4380, device='cuda:0')","tensor(81.0100, device='cuda:0')","tensor(99.1660, device='cuda:0')","tensor(98.8100, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
173,"tensor(0.5271, device='cuda:0')","tensor(0.5923, device='cuda:0')","tensor(82.4680, device='cuda:0')","tensor(80.5800, device='cuda:0')","tensor(99.2100, device='cuda:0')","tensor(98.9200, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
174,"tensor(0.5264, device='cuda:0')","tensor(0.5983, device='cuda:0')","tensor(82.4640, device='cuda:0')","tensor(80.1500, device='cuda:0')","tensor(99.1280, device='cuda:0')","tensor(98.9500, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
175,"tensor(0.5274, device='cuda:0')","tensor(0.6571, device='cuda:0')","tensor(82.4940, device='cuda:0')","tensor(78.5500, device='cuda:0')","tensor(99.2000, device='cuda:0')","tensor(98.8100, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
176,"tensor(0.5243, device='cuda:0')","tensor(0.7519, device='cuda:0')","tensor(82.5580, device='cuda:0')","tensor(75.8600, device='cuda:0')","tensor(99.1760, device='cuda:0')","tensor(97.8500, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
177,"tensor(0.5316, device='cuda:0')","tensor(0.6590, device='cuda:0')","tensor(82.4460, device='cuda:0')","tensor(78.4400, device='cuda:0')","tensor(99.1000, device='cuda:0')","tensor(98.5600, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
178,"tensor(0.5184, device='cuda:0')","tensor(0.5812, device='cuda:0')","tensor(82.8020, device='cuda:0')","tensor(81.2000, device='cuda:0')","tensor(99.2180, device='cuda:0')","tensor(98.9100, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
179,"tensor(0.5183, device='cuda:0')","tensor(0.7000, device='cuda:0')","tensor(82.7980, device='cuda:0')","tensor(77.7300, device='cuda:0')","tensor(99.2020, device='cuda:0')","tensor(98.6100, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
180,"tensor(0.5272, device='cuda:0')","tensor(0.6085, device='cuda:0')","tensor(82.6740, device='cuda:0')","tensor(80.0500, device='cuda:0')","tensor(99.1660, device='cuda:0')","tensor(98.8400, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
181,"tensor(0.5178, device='cuda:0')","tensor(0.5841, device='cuda:0')","tensor(82.8540, device='cuda:0')","tensor(80.9200, device='cuda:0')","tensor(99.1860, device='cuda:0')","tensor(98.7500, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
182,"tensor(0.5166, device='cuda:0')","tensor(0.6608, device='cuda:0')","tensor(82.7740, device='cuda:0')","tensor(78.4400, device='cuda:0')","tensor(99.2180, device='cuda:0')","tensor(98.7400, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
183,"tensor(0.5247, device='cuda:0')","tensor(0.6196, device='cuda:0')","tensor(82.6020, device='cuda:0')","tensor(79.5000, device='cuda:0')","tensor(99.1800, device='cuda:0')","tensor(98.7300, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
184,"tensor(0.5168, device='cuda:0')","tensor(0.6007, device='cuda:0')","tensor(82.9440, device='cuda:0')","tensor(80.4800, device='cuda:0')","tensor(99.2060, device='cuda:0')","tensor(98.8900, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
185,"tensor(0.5223, device='cuda:0')","tensor(0.5857, device='cuda:0')","tensor(82.5780, device='cuda:0')","tensor(80.7600, device='cuda:0')","tensor(99.1800, device='cuda:0')","tensor(98.9600, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
186,"tensor(0.5224, device='cuda:0')","tensor(0.6293, device='cuda:0')","tensor(82.6180, device='cuda:0')","tensor(79.7100, device='cuda:0')","tensor(99.2340, device='cuda:0')","tensor(98.7500, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
187,"tensor(0.5243, device='cuda:0')","tensor(0.6238, device='cuda:0')","tensor(82.5620, device='cuda:0')","tensor(79.6700, device='cuda:0')","tensor(99.1680, device='cuda:0')","tensor(98.5800, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
188,"tensor(0.5259, device='cuda:0')","tensor(0.6266, device='cuda:0')","tensor(82.6920, device='cuda:0')","tensor(78.9800, device='cuda:0')","tensor(99.1620, device='cuda:0')","tensor(98.7800, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
189,"tensor(0.5211, device='cuda:0')","tensor(0.6251, device='cuda:0')","tensor(82.5980, device='cuda:0')","tensor(79.2100, device='cuda:0')","tensor(99.1740, device='cuda:0')","tensor(98.8400, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
190,"tensor(0.5221, device='cuda:0')","tensor(0.6036, device='cuda:0')","tensor(82.8320, device='cuda:0')","tensor(79.8300, device='cuda:0')","tensor(99.1780, device='cuda:0')","tensor(98.9300, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
191,"tensor(0.5260, device='cuda:0')","tensor(0.5873, device='cuda:0')","tensor(82.5740, device='cuda:0')","tensor(80.5600, device='cuda:0')","tensor(99.1900, device='cuda:0')","tensor(98.8000, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
192,"tensor(0.5240, device='cuda:0')","tensor(0.6158, device='cuda:0')","tensor(82.7180, device='cuda:0')","tensor(80.1800, device='cuda:0')","tensor(99.1960, device='cuda:0')","tensor(98.7600, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
193,"tensor(0.5237, device='cuda:0')","tensor(0.6210, device='cuda:0')","tensor(82.5300, device='cuda:0')","tensor(79.4200, device='cuda:0')","tensor(99.2040, device='cuda:0')","tensor(98.8300, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
194,"tensor(0.5242, device='cuda:0')","tensor(0.5850, device='cuda:0')","tensor(82.6700, device='cuda:0')","tensor(81.0400, device='cuda:0')","tensor(99.1880, device='cuda:0')","tensor(98.9400, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
195,"tensor(0.5149, device='cuda:0')","tensor(0.6248, device='cuda:0')","tensor(82.8860, device='cuda:0')","tensor(79.7500, device='cuda:0')","tensor(99.1620, device='cuda:0')","tensor(98.7900, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
196,"tensor(0.5177, device='cuda:0')","tensor(0.6078, device='cuda:0')","tensor(82.7660, device='cuda:0')","tensor(80.1600, device='cuda:0')","tensor(99.2340, device='cuda:0')","tensor(98.6400, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
197,"tensor(0.5188, device='cuda:0')","tensor(0.5882, device='cuda:0')","tensor(82.7660, device='cuda:0')","tensor(80.6400, device='cuda:0')","tensor(99.1740, device='cuda:0')","tensor(98.9600, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
198,"tensor(0.5189, device='cuda:0')","tensor(0.5808, device='cuda:0')","tensor(82.7860, device='cuda:0')","tensor(80.9400, device='cuda:0')","tensor(99.1660, device='cuda:0')","tensor(98.9800, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
199,"tensor(0.5271, device='cuda:0')","tensor(0.6275, device='cuda:0')","tensor(82.5380, device='cuda:0')","tensor(79.1500, device='cuda:0')","tensor(99.1280, device='cuda:0')","tensor(98.6600, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
200,"tensor(0.5165, device='cuda:0')","tensor(0.6224, device='cuda:0')","tensor(83.0140, device='cuda:0')","tensor(79.1900, device='cuda:0')","tensor(99.1980, device='cuda:0')","tensor(98.7600, device='cuda:0')",163,"tensor(81.3800, device='cuda:0')",0,0.0
