epoch,train_loss,val_loss,train_prec1,val_prec1,train_prec5,val_prec5,best_val_epoch,best_prec1_val,best_test_epoch,best_prec1_test
101,"tensor(0.0518, device='cuda:0')","tensor(0.4651, device='cuda:0')","tensor(98.2620, device='cuda:0')","tensor(89.2400, device='cuda:0')","tensor(99.9980, device='cuda:0')","tensor(99.4000, device='cuda:0')",88,"tensor(89.7300, device='cuda:0')",0,0.0
102,"tensor(0.0508, device='cuda:0')","tensor(0.4599, device='cuda:0')","tensor(98.3400, device='cuda:0')","tensor(89.2400, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4300, device='cuda:0')",88,"tensor(89.7300, device='cuda:0')",0,0.0
103,"tensor(0.0508, device='cuda:0')","tensor(0.4815, device='cuda:0')","tensor(98.2740, device='cuda:0')","tensor(88.9100, device='cuda:0')","tensor(99.9980, device='cuda:0')","tensor(99.3900, device='cuda:0')",88,"tensor(89.7300, device='cuda:0')",0,0.0
104,"tensor(0.0490, device='cuda:0')","tensor(0.4472, device='cuda:0')","tensor(98.4180, device='cuda:0')","tensor(89.1800, device='cuda:0')","tensor(99.9940, device='cuda:0')","tensor(99.4200, device='cuda:0')",88,"tensor(89.7300, device='cuda:0')",0,0.0
105,"tensor(0.0497, device='cuda:0')","tensor(0.4643, device='cuda:0')","tensor(98.3040, device='cuda:0')","tensor(89.2300, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4200, device='cuda:0')",88,"tensor(89.7300, device='cuda:0')",0,0.0
106,"tensor(0.0468, device='cuda:0')","tensor(0.4642, device='cuda:0')","tensor(98.4580, device='cuda:0')","tensor(89.3500, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.3000, device='cuda:0')",88,"tensor(89.7300, device='cuda:0')",0,0.0
107,"tensor(0.0490, device='cuda:0')","tensor(0.4735, device='cuda:0')","tensor(98.3560, device='cuda:0')","tensor(89.0100, device='cuda:0')","tensor(99.9980, device='cuda:0')","tensor(99.5000, device='cuda:0')",88,"tensor(89.7300, device='cuda:0')",0,0.0
108,"tensor(0.0478, device='cuda:0')","tensor(0.4588, device='cuda:0')","tensor(98.4200, device='cuda:0')","tensor(89.2100, device='cuda:0')","tensor(99.9960, device='cuda:0')","tensor(99.4400, device='cuda:0')",88,"tensor(89.7300, device='cuda:0')",0,0.0
109,"tensor(0.0467, device='cuda:0')","tensor(0.4635, device='cuda:0')","tensor(98.4060, device='cuda:0')","tensor(88.8900, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4600, device='cuda:0')",88,"tensor(89.7300, device='cuda:0')",0,0.0
110,"tensor(0.0448, device='cuda:0')","tensor(0.4672, device='cuda:0')","tensor(98.5600, device='cuda:0')","tensor(89.2700, device='cuda:0')","tensor(99.9980, device='cuda:0')","tensor(99.4700, device='cuda:0')",88,"tensor(89.7300, device='cuda:0')",0,0.0
111,"tensor(0.0444, device='cuda:0')","tensor(0.4748, device='cuda:0')","tensor(98.5420, device='cuda:0')","tensor(89.1100, device='cuda:0')","tensor(99.9980, device='cuda:0')","tensor(99.4300, device='cuda:0')",88,"tensor(89.7300, device='cuda:0')",0,0.0
112,"tensor(0.0463, device='cuda:0')","tensor(0.4702, device='cuda:0')","tensor(98.4980, device='cuda:0')","tensor(89.2500, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4700, device='cuda:0')",88,"tensor(89.7300, device='cuda:0')",0,0.0
113,"tensor(0.0427, device='cuda:0')","tensor(0.4644, device='cuda:0')","tensor(98.5640, device='cuda:0')","tensor(89.3100, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4900, device='cuda:0')",88,"tensor(89.7300, device='cuda:0')",0,0.0
114,"tensor(0.0455, device='cuda:0')","tensor(0.4649, device='cuda:0')","tensor(98.5060, device='cuda:0')","tensor(89.3200, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4200, device='cuda:0')",88,"tensor(89.7300, device='cuda:0')",0,0.0
115,"tensor(0.0434, device='cuda:0')","tensor(0.4767, device='cuda:0')","tensor(98.5980, device='cuda:0')","tensor(89.1900, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.3100, device='cuda:0')",88,"tensor(89.7300, device='cuda:0')",0,0.0
116,"tensor(0.0468, device='cuda:0')","tensor(0.4862, device='cuda:0')","tensor(98.4120, device='cuda:0')","tensor(88.9400, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4900, device='cuda:0')",88,"tensor(89.7300, device='cuda:0')",0,0.0
117,"tensor(0.0478, device='cuda:0')","tensor(0.4903, device='cuda:0')","tensor(98.4580, device='cuda:0')","tensor(88.6500, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4100, device='cuda:0')",88,"tensor(89.7300, device='cuda:0')",0,0.0
118,"tensor(0.0435, device='cuda:0')","tensor(0.4820, device='cuda:0')","tensor(98.5500, device='cuda:0')","tensor(89.1400, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5100, device='cuda:0')",88,"tensor(89.7300, device='cuda:0')",0,0.0
119,"tensor(0.0436, device='cuda:0')","tensor(0.4937, device='cuda:0')","tensor(98.5340, device='cuda:0')","tensor(89.0200, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5500, device='cuda:0')",88,"tensor(89.7300, device='cuda:0')",0,0.0
120,"tensor(0.0442, device='cuda:0')","tensor(0.4771, device='cuda:0')","tensor(98.5180, device='cuda:0')","tensor(89.2300, device='cuda:0')","tensor(99.9980, device='cuda:0')","tensor(99.4100, device='cuda:0')",88,"tensor(89.7300, device='cuda:0')",0,0.0
121,"tensor(0.0434, device='cuda:0')","tensor(0.4791, device='cuda:0')","tensor(98.5940, device='cuda:0')","tensor(89.2500, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4100, device='cuda:0')",88,"tensor(89.7300, device='cuda:0')",0,0.0
122,"tensor(0.0391, device='cuda:0')","tensor(0.4754, device='cuda:0')","tensor(98.7080, device='cuda:0')","tensor(89.3000, device='cuda:0')","tensor(99.9980, device='cuda:0')","tensor(99.5100, device='cuda:0')",88,"tensor(89.7300, device='cuda:0')",0,0.0
123,"tensor(0.0344, device='cuda:0')","tensor(0.4638, device='cuda:0')","tensor(98.9260, device='cuda:0')","tensor(89.5600, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5200, device='cuda:0')",88,"tensor(89.7300, device='cuda:0')",0,0.0
124,"tensor(0.0295, device='cuda:0')","tensor(0.4613, device='cuda:0')","tensor(99.1620, device='cuda:0')","tensor(89.6400, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4300, device='cuda:0')",88,"tensor(89.7300, device='cuda:0')",0,0.0
125,"tensor(0.0277, device='cuda:0')","tensor(0.4544, device='cuda:0')","tensor(99.1900, device='cuda:0')","tensor(89.8300, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4800, device='cuda:0')",125,"tensor(89.8300, device='cuda:0')",0,0.0
126,"tensor(0.0281, device='cuda:0')","tensor(0.4593, device='cuda:0')","tensor(99.1720, device='cuda:0')","tensor(89.9300, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4800, device='cuda:0')",126,"tensor(89.9300, device='cuda:0')",0,0.0
127,"tensor(0.0253, device='cuda:0')","tensor(0.4606, device='cuda:0')","tensor(99.2500, device='cuda:0')","tensor(89.7500, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4500, device='cuda:0')",126,"tensor(89.9300, device='cuda:0')",0,0.0
128,"tensor(0.0266, device='cuda:0')","tensor(0.4543, device='cuda:0')","tensor(99.1820, device='cuda:0')","tensor(89.9000, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5400, device='cuda:0')",126,"tensor(89.9300, device='cuda:0')",0,0.0
129,"tensor(0.0252, device='cuda:0')","tensor(0.4607, device='cuda:0')","tensor(99.2900, device='cuda:0')","tensor(89.8600, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5000, device='cuda:0')",126,"tensor(89.9300, device='cuda:0')",0,0.0
130,"tensor(0.0251, device='cuda:0')","tensor(0.4541, device='cuda:0')","tensor(99.2880, device='cuda:0')","tensor(89.9000, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4700, device='cuda:0')",126,"tensor(89.9300, device='cuda:0')",0,0.0
131,"tensor(0.0244, device='cuda:0')","tensor(0.4567, device='cuda:0')","tensor(99.3020, device='cuda:0')","tensor(90., device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4800, device='cuda:0')",131,"tensor(90., device='cuda:0')",0,0.0
132,"tensor(0.0238, device='cuda:0')","tensor(0.4591, device='cuda:0')","tensor(99.3360, device='cuda:0')","tensor(89.9800, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5300, device='cuda:0')",131,"tensor(90., device='cuda:0')",0,0.0
133,"tensor(0.0237, device='cuda:0')","tensor(0.4627, device='cuda:0')","tensor(99.3320, device='cuda:0')","tensor(89.8100, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5400, device='cuda:0')",131,"tensor(90., device='cuda:0')",0,0.0
134,"tensor(0.0236, device='cuda:0')","tensor(0.4594, device='cuda:0')","tensor(99.3160, device='cuda:0')","tensor(89.9200, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4900, device='cuda:0')",131,"tensor(90., device='cuda:0')",0,0.0
135,"tensor(0.0229, device='cuda:0')","tensor(0.4589, device='cuda:0')","tensor(99.3520, device='cuda:0')","tensor(90.0200, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5000, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
136,"tensor(0.0240, device='cuda:0')","tensor(0.4544, device='cuda:0')","tensor(99.3220, device='cuda:0')","tensor(89.9800, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4700, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
137,"tensor(0.0240, device='cuda:0')","tensor(0.4537, device='cuda:0')","tensor(99.3120, device='cuda:0')","tensor(90.0100, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5200, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
138,"tensor(0.0226, device='cuda:0')","tensor(0.4618, device='cuda:0')","tensor(99.3300, device='cuda:0')","tensor(89.8900, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4900, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
139,"tensor(0.0224, device='cuda:0')","tensor(0.4547, device='cuda:0')","tensor(99.3620, device='cuda:0')","tensor(89.9000, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5200, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
140,"tensor(0.0211, device='cuda:0')","tensor(0.4666, device='cuda:0')","tensor(99.4300, device='cuda:0')","tensor(89.9500, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4300, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
141,"tensor(0.0223, device='cuda:0')","tensor(0.4590, device='cuda:0')","tensor(99.3680, device='cuda:0')","tensor(89.9300, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4500, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
142,"tensor(0.0240, device='cuda:0')","tensor(0.4624, device='cuda:0')","tensor(99.3040, device='cuda:0')","tensor(89.9200, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4900, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
143,"tensor(0.0227, device='cuda:0')","tensor(0.4619, device='cuda:0')","tensor(99.3440, device='cuda:0')","tensor(89.7100, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5200, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
144,"tensor(0.0222, device='cuda:0')","tensor(0.4738, device='cuda:0')","tensor(99.3960, device='cuda:0')","tensor(89.9100, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4700, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
145,"tensor(0.0220, device='cuda:0')","tensor(0.4602, device='cuda:0')","tensor(99.4040, device='cuda:0')","tensor(89.9200, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5000, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
146,"tensor(0.0228, device='cuda:0')","tensor(0.4637, device='cuda:0')","tensor(99.3860, device='cuda:0')","tensor(89.8800, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5100, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
147,"tensor(0.0211, device='cuda:0')","tensor(0.4633, device='cuda:0')","tensor(99.4260, device='cuda:0')","tensor(89.9000, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5200, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
148,"tensor(0.0210, device='cuda:0')","tensor(0.4647, device='cuda:0')","tensor(99.4280, device='cuda:0')","tensor(89.7500, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4900, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
149,"tensor(0.0212, device='cuda:0')","tensor(0.4735, device='cuda:0')","tensor(99.3800, device='cuda:0')","tensor(89.7800, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5400, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
150,"tensor(0.0218, device='cuda:0')","tensor(0.4742, device='cuda:0')","tensor(99.4220, device='cuda:0')","tensor(89.9300, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5000, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
151,"tensor(0.0219, device='cuda:0')","tensor(0.4733, device='cuda:0')","tensor(99.4240, device='cuda:0')","tensor(89.7900, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5000, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
152,"tensor(0.0218, device='cuda:0')","tensor(0.4646, device='cuda:0')","tensor(99.4060, device='cuda:0')","tensor(89.9500, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5200, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
153,"tensor(0.0209, device='cuda:0')","tensor(0.4694, device='cuda:0')","tensor(99.4160, device='cuda:0')","tensor(89.8600, device='cuda:0')","tensor(99.9980, device='cuda:0')","tensor(99.5200, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
154,"tensor(0.0226, device='cuda:0')","tensor(0.4687, device='cuda:0')","tensor(99.3800, device='cuda:0')","tensor(90., device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5200, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
155,"tensor(0.0211, device='cuda:0')","tensor(0.4710, device='cuda:0')","tensor(99.3740, device='cuda:0')","tensor(89.9200, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4700, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
156,"tensor(0.0205, device='cuda:0')","tensor(0.4721, device='cuda:0')","tensor(99.4500, device='cuda:0')","tensor(89.9800, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4800, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
157,"tensor(0.0202, device='cuda:0')","tensor(0.4732, device='cuda:0')","tensor(99.4720, device='cuda:0')","tensor(89.9600, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4600, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
158,"tensor(0.0202, device='cuda:0')","tensor(0.4773, device='cuda:0')","tensor(99.4960, device='cuda:0')","tensor(89.9200, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5200, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
159,"tensor(0.0205, device='cuda:0')","tensor(0.4707, device='cuda:0')","tensor(99.4160, device='cuda:0')","tensor(89.9000, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4400, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
160,"tensor(0.0199, device='cuda:0')","tensor(0.4742, device='cuda:0')","tensor(99.4620, device='cuda:0')","tensor(89.7900, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4500, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
161,"tensor(0.0206, device='cuda:0')","tensor(0.4763, device='cuda:0')","tensor(99.4240, device='cuda:0')","tensor(89.9600, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4500, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
162,"tensor(0.0208, device='cuda:0')","tensor(0.4727, device='cuda:0')","tensor(99.4220, device='cuda:0')","tensor(90.0200, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4800, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
163,"tensor(0.0209, device='cuda:0')","tensor(0.4721, device='cuda:0')","tensor(99.4220, device='cuda:0')","tensor(89.8500, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4600, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
164,"tensor(0.0205, device='cuda:0')","tensor(0.4675, device='cuda:0')","tensor(99.4140, device='cuda:0')","tensor(89.9600, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5000, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
165,"tensor(0.0206, device='cuda:0')","tensor(0.4702, device='cuda:0')","tensor(99.4540, device='cuda:0')","tensor(90., device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5200, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
166,"tensor(0.0205, device='cuda:0')","tensor(0.4849, device='cuda:0')","tensor(99.4380, device='cuda:0')","tensor(89.7700, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5000, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
167,"tensor(0.0200, device='cuda:0')","tensor(0.4739, device='cuda:0')","tensor(99.4820, device='cuda:0')","tensor(89.9600, device='cuda:0')","tensor(99.9980, device='cuda:0')","tensor(99.4700, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
168,"tensor(0.0210, device='cuda:0')","tensor(0.4686, device='cuda:0')","tensor(99.3860, device='cuda:0')","tensor(89.9200, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5300, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
169,"tensor(0.0201, device='cuda:0')","tensor(0.4676, device='cuda:0')","tensor(99.4680, device='cuda:0')","tensor(89.9900, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5200, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
170,"tensor(0.0195, device='cuda:0')","tensor(0.4672, device='cuda:0')","tensor(99.4600, device='cuda:0')","tensor(89.9700, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5200, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
171,"tensor(0.0210, device='cuda:0')","tensor(0.4717, device='cuda:0')","tensor(99.4240, device='cuda:0')","tensor(89.8700, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4800, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
172,"tensor(0.0204, device='cuda:0')","tensor(0.4712, device='cuda:0')","tensor(99.4320, device='cuda:0')","tensor(89.9200, device='cuda:0')","tensor(99.9980, device='cuda:0')","tensor(99.4600, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
173,"tensor(0.0198, device='cuda:0')","tensor(0.4743, device='cuda:0')","tensor(99.4560, device='cuda:0')","tensor(89.9200, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5100, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
174,"tensor(0.0185, device='cuda:0')","tensor(0.4724, device='cuda:0')","tensor(99.5040, device='cuda:0')","tensor(89.9700, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5400, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
175,"tensor(0.0199, device='cuda:0')","tensor(0.4724, device='cuda:0')","tensor(99.4400, device='cuda:0')","tensor(89.8600, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5200, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
176,"tensor(0.0216, device='cuda:0')","tensor(0.4737, device='cuda:0')","tensor(99.3920, device='cuda:0')","tensor(89.9800, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5100, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
177,"tensor(0.0210, device='cuda:0')","tensor(0.4687, device='cuda:0')","tensor(99.4240, device='cuda:0')","tensor(89.9400, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4800, device='cuda:0')",135,"tensor(90.0200, device='cuda:0')",0,0.0
178,"tensor(0.0196, device='cuda:0')","tensor(0.4719, device='cuda:0')","tensor(99.4780, device='cuda:0')","tensor(90.0400, device='cuda:0')","tensor(99.9980, device='cuda:0')","tensor(99.5300, device='cuda:0')",178,"tensor(90.0400, device='cuda:0')",0,0.0
179,"tensor(0.0202, device='cuda:0')","tensor(0.4754, device='cuda:0')","tensor(99.4360, device='cuda:0')","tensor(89.9700, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5300, device='cuda:0')",178,"tensor(90.0400, device='cuda:0')",0,0.0
180,"tensor(0.0201, device='cuda:0')","tensor(0.4760, device='cuda:0')","tensor(99.4480, device='cuda:0')","tensor(89.9600, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4900, device='cuda:0')",178,"tensor(90.0400, device='cuda:0')",0,0.0
181,"tensor(0.0193, device='cuda:0')","tensor(0.4742, device='cuda:0')","tensor(99.4840, device='cuda:0')","tensor(89.8100, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4700, device='cuda:0')",178,"tensor(90.0400, device='cuda:0')",0,0.0
182,"tensor(0.0203, device='cuda:0')","tensor(0.4737, device='cuda:0')","tensor(99.4380, device='cuda:0')","tensor(89.8500, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5200, device='cuda:0')",178,"tensor(90.0400, device='cuda:0')",0,0.0
183,"tensor(0.0206, device='cuda:0')","tensor(0.4675, device='cuda:0')","tensor(99.4080, device='cuda:0')","tensor(89.8000, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4900, device='cuda:0')",178,"tensor(90.0400, device='cuda:0')",0,0.0
184,"tensor(0.0194, device='cuda:0')","tensor(0.4751, device='cuda:0')","tensor(99.4660, device='cuda:0')","tensor(89.8000, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5400, device='cuda:0')",178,"tensor(90.0400, device='cuda:0')",0,0.0
185,"tensor(0.0203, device='cuda:0')","tensor(0.4680, device='cuda:0')","tensor(99.4160, device='cuda:0')","tensor(89.8900, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5300, device='cuda:0')",178,"tensor(90.0400, device='cuda:0')",0,0.0
186,"tensor(0.0191, device='cuda:0')","tensor(0.4706, device='cuda:0')","tensor(99.5020, device='cuda:0')","tensor(89.8900, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4800, device='cuda:0')",178,"tensor(90.0400, device='cuda:0')",0,0.0
187,"tensor(0.0201, device='cuda:0')","tensor(0.4745, device='cuda:0')","tensor(99.4180, device='cuda:0')","tensor(89.8700, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5300, device='cuda:0')",178,"tensor(90.0400, device='cuda:0')",0,0.0
188,"tensor(0.0205, device='cuda:0')","tensor(0.4690, device='cuda:0')","tensor(99.3920, device='cuda:0')","tensor(90.1200, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5100, device='cuda:0')",188,"tensor(90.1200, device='cuda:0')",0,0.0
189,"tensor(0.0197, device='cuda:0')","tensor(0.4677, device='cuda:0')","tensor(99.4780, device='cuda:0')","tensor(89.8500, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4700, device='cuda:0')",188,"tensor(90.1200, device='cuda:0')",0,0.0
190,"tensor(0.0202, device='cuda:0')","tensor(0.4689, device='cuda:0')","tensor(99.4600, device='cuda:0')","tensor(89.8400, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5000, device='cuda:0')",188,"tensor(90.1200, device='cuda:0')",0,0.0
191,"tensor(0.0200, device='cuda:0')","tensor(0.4675, device='cuda:0')","tensor(99.4640, device='cuda:0')","tensor(89.8100, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5100, device='cuda:0')",188,"tensor(90.1200, device='cuda:0')",0,0.0
192,"tensor(0.0203, device='cuda:0')","tensor(0.4674, device='cuda:0')","tensor(99.4500, device='cuda:0')","tensor(89.7400, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5200, device='cuda:0')",188,"tensor(90.1200, device='cuda:0')",0,0.0
193,"tensor(0.0187, device='cuda:0')","tensor(0.4733, device='cuda:0')","tensor(99.4620, device='cuda:0')","tensor(89.7700, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5000, device='cuda:0')",188,"tensor(90.1200, device='cuda:0')",0,0.0
194,"tensor(0.0195, device='cuda:0')","tensor(0.4763, device='cuda:0')","tensor(99.4660, device='cuda:0')","tensor(89.7600, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4800, device='cuda:0')",188,"tensor(90.1200, device='cuda:0')",0,0.0
195,"tensor(0.0194, device='cuda:0')","tensor(0.4687, device='cuda:0')","tensor(99.4940, device='cuda:0')","tensor(89.8900, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4900, device='cuda:0')",188,"tensor(90.1200, device='cuda:0')",0,0.0
196,"tensor(0.0193, device='cuda:0')","tensor(0.4694, device='cuda:0')","tensor(99.4800, device='cuda:0')","tensor(89.9000, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.5300, device='cuda:0')",188,"tensor(90.1200, device='cuda:0')",0,0.0
197,"tensor(0.0196, device='cuda:0')","tensor(0.4686, device='cuda:0')","tensor(99.4600, device='cuda:0')","tensor(89.8000, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4900, device='cuda:0')",188,"tensor(90.1200, device='cuda:0')",0,0.0
198,"tensor(0.0198, device='cuda:0')","tensor(0.4730, device='cuda:0')","tensor(99.4560, device='cuda:0')","tensor(89.8400, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4600, device='cuda:0')",188,"tensor(90.1200, device='cuda:0')",0,0.0
199,"tensor(0.0188, device='cuda:0')","tensor(0.4688, device='cuda:0')","tensor(99.4960, device='cuda:0')","tensor(89.9400, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4900, device='cuda:0')",188,"tensor(90.1200, device='cuda:0')",0,0.0
200,"tensor(0.0198, device='cuda:0')","tensor(0.4730, device='cuda:0')","tensor(99.4580, device='cuda:0')","tensor(89.9200, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.4400, device='cuda:0')",188,"tensor(90.1200, device='cuda:0')",0,0.0
